Subject,Dataset,Age,Age_break_new,Age_break,Gender,StandardProblem,CBType,Accuracy,Response,ProblemType
63,Llama2,18,Age_18,Age_18,Male,BM,2a,0,1.5,Standard
63,Llama2,18,Age_18,Age_18,Male,BM,2a,0,0.5,Standard
63,Llama2,18,Age_18,Age_18,Male,BM,2a,0,0.35,Standard
64,Llama2,19,Age_19,Age_19,Female,PE,2b,0,-999,Standard
64,Llama2,19,Age_19,Age_19,Female,PE,2b,0,1,Standard
64,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.1,Standard
64,Llama2,19,Age_19,Age_19,Female,PE,2b,0,60,Standard
65,Llama2,19,Age_19,Age_19,Female,BM,1b,0,0.9,Standard
65,Llama2,19,Age_19,Age_19,Female,BM,1b,0,40,Standard
65,Llama2,19,Age_19,Age_19,Female,BM,1b,0,40,Standard
65,Llama2,19,Age_19,Age_19,Female,BM,1b,0,30,Standard
66,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,0.5,Standard
66,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,1,45,Standard
66,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,0.5,Standard
66,Llama2,22,Age_22_24,Age_20_22,Male,BM,2a,0,1.5,Standard
67,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
67,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,-999,Standard
67,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
67,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,50,Standard
68,Llama2,18,Age_18,Age_18,Female,PE,2b,0,0.1,Standard
68,Llama2,18,Age_18,Age_18,Female,PE,2b,1,0.05,Standard
68,Llama2,18,Age_18,Age_18,Female,PE,2b,0,0.1,Standard
68,Llama2,18,Age_18,Age_18,Female,PE,2b,0,0.5,Standard
69,Llama2,19,Age_19,Age_19,Female,PE,1a,0,10,Standard
69,Llama2,19,Age_19,Age_19,Female,PE,1a,1,5,Standard
69,Llama2,19,Age_19,Age_19,Female,PE,1a,0,0.5,Standard
69,Llama2,19,Age_19,Age_19,Female,PE,1a,1,5,Standard
70,Llama2,18,Age_18,Age_18,Male,PE,1a,0,4,Standard
70,Llama2,18,Age_18,Age_18,Male,PE,1a,0,50,Standard
70,Llama2,18,Age_18,Age_18,Male,PE,1a,0,0.5,Standard
70,Llama2,18,Age_18,Age_18,Male,PE,1a,0,0.5,Standard
71,Llama2,18,Age_18,Age_18,Female,BM,1b,0,60,Standard
71,Llama2,18,Age_18,Age_18,Female,BM,1b,1,0.45,Standard
71,Llama2,18,Age_18,Age_18,Female,BM,1b,0,0.2,Standard
71,Llama2,18,Age_18,Age_18,Female,BM,1b,0,70,Standard
72,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1,Standard
72,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1.5,Standard
72,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1,Standard
72,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,0.5,Standard
73,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,0,1.8,Standard
73,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,1,0.45,Standard
73,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,0,0.5,Standard
73,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,0,1.5,Standard
74,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,-999,Standard
74,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,0.4,Standard
74,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,40,Standard
74,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,0.7,Standard
75,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.4,Standard
75,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.1,Standard
75,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.3,Standard
75,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.1,Standard
76,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,-999,Standard
76,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,10,Standard
76,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.4,Standard
76,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
77,Llama2,19,Age_19,Age_19,Female,BM,1b,1,0.45,Standard
77,Llama2,19,Age_19,Age_19,Female,BM,1b,0,3.4,Standard
77,Llama2,19,Age_19,Age_19,Female,BM,1b,0,40,Standard
77,Llama2,19,Age_19,Age_19,Female,BM,1b,0,0.9,Standard
78,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,50,Standard
78,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1.5,Standard
78,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,1.5,Standard
78,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,50,Standard
79,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
79,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
79,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
79,Llama2,18,Age_18,Age_18,Male,PE,1a,0,0.45,Standard
80,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0,Standard
80,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.1,Standard
80,Llama2,19,Age_19,Age_19,Male,BM,1b,0,1.4,Standard
80,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.5,Standard
81,Llama2,18,Age_18,Age_18,Female,PE,1a,1,5,Standard
81,Llama2,18,Age_18,Age_18,Female,PE,1a,1,5,Standard
81,Llama2,18,Age_18,Age_18,Female,PE,1a,0,0.1,Standard
81,Llama2,18,Age_18,Age_18,Female,PE,1a,1,5,Standard
82,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
82,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
82,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
82,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
83,Llama2,19,Age_19,Age_19,Male,PE,2b,0,30,Standard
83,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.1,Standard
83,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.4,Standard
83,Llama2,19,Age_19,Age_19,Male,PE,2b,0,20,Standard
84,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.5,Standard
84,Llama2,19,Age_19,Age_19,Male,PE,1a,0,1,Standard
84,Llama2,19,Age_19,Age_19,Male,PE,1a,0,-999,Standard
84,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
85,Llama2,19,Age_19,Age_19,Male,BM,1b,1,0.45,Standard
85,Llama2,19,Age_19,Age_19,Male,BM,1b,0,60,Standard
85,Llama2,19,Age_19,Age_19,Male,BM,1b,0,30,Standard
85,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.9,Standard
86,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.1,Standard
86,Llama2,19,Age_19,Age_19,Male,PE,2b,0,60,Standard
86,Llama2,19,Age_19,Age_19,Male,PE,2b,0,50,Standard
86,Llama2,19,Age_19,Age_19,Male,PE,2b,0,10,Standard
87,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,-999,Standard
87,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,0.45,Standard
87,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,14,Standard
87,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,0,50,Standard
88,Llama2,22,Age_22_24,Age_20_22,Female,BM,2a,0,1,Standard
88,Llama2,22,Age_22_24,Age_20_22,Female,BM,2a,0,0.5,Standard
88,Llama2,22,Age_22_24,Age_20_22,Female,BM,2a,0,1.5,Standard
88,Llama2,22,Age_22_24,Age_20_22,Female,BM,2a,1,45,Standard
89,Llama2,18,Age_18,Age_18,Male,BM,1b,0,70,Standard
89,Llama2,18,Age_18,Age_18,Male,BM,1b,0,70,Standard
89,Llama2,18,Age_18,Age_18,Male,BM,1b,0,60,Standard
89,Llama2,18,Age_18,Age_18,Male,BM,1b,0,1.45,Standard
90,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.5,Standard
90,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.1,Standard
90,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,10,Standard
90,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,0,0.3,Standard
91,Llama2,18,Age_18,Age_18,Male,PE,1a,0,0.5,Standard
91,Llama2,18,Age_18,Age_18,Male,PE,1a,0,1,Standard
91,Llama2,18,Age_18,Age_18,Male,PE,1a,0,10,Standard
91,Llama2,18,Age_18,Age_18,Male,PE,1a,0,20,Standard
92,Llama2,18,Age_18,Age_18,Male,BM,1b,0,1.4,Standard
92,Llama2,18,Age_18,Age_18,Male,BM,1b,0,0.9,Standard
92,Llama2,18,Age_18,Age_18,Male,BM,1b,1,0.45,Standard
92,Llama2,18,Age_18,Age_18,Male,BM,1b,0,40,Standard
93,Llama2,19,Age_19,Age_19,Male,PE,1a,0,-999,Standard
93,Llama2,19,Age_19,Age_19,Male,PE,1a,0,15,Standard
93,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
93,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.5,Standard
94,Llama2,18,Age_18,Age_18,Male,BM,2a,0,0.5,Standard
94,Llama2,18,Age_18,Age_18,Male,BM,2a,1,45,Standard
94,Llama2,18,Age_18,Age_18,Male,BM,2a,0,0.5,Standard
94,Llama2,18,Age_18,Age_18,Male,BM,2a,1,45,Standard
95,Llama2,18,Age_18,Age_18,Male,PE,2b,0,60,Standard
95,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.6,Standard
95,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.5,Standard
95,Llama2,18,Age_18,Age_18,Male,PE,2b,0,10,Standard
96,Llama2,19,Age_19,Age_19,Female,BM,2a,0,50,Standard
96,Llama2,19,Age_19,Age_19,Female,BM,2a,1,45,Standard
96,Llama2,19,Age_19,Age_19,Female,BM,2a,0,70,Standard
96,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.3,Standard
97,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.45,Standard
97,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.1,Standard
97,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,60,Standard
97,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.6,Standard
98,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
98,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
98,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
98,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
99,Llama2,19,Age_19,Age_19,Female,BM,1b,0,0.5,Standard
99,Llama2,19,Age_19,Age_19,Female,BM,1b,0,40,Standard
99,Llama2,19,Age_19,Age_19,Female,BM,1b,0,1,Standard
99,Llama2,19,Age_19,Age_19,Female,BM,1b,0,60,Standard
100,Llama2,19,Age_19,Age_19,Male,BM,2a,0,40,Standard
100,Llama2,19,Age_19,Age_19,Male,BM,2a,1,0.45,Standard
100,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
100,Llama2,19,Age_19,Age_19,Male,BM,2a,1,45,Standard
101,Llama2,19,Age_19,Age_19,Female,BM,2a,0,-999,Standard
101,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.5,Standard
101,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.75,Standard
101,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.5,Standard
102,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,0,0.5,Standard
102,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,0,0.4,Standard
102,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,0,50,Standard
102,Llama2,22,Age_22_24,Age_20_22,Female,BM,1b,0,50,Standard
103,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.1,Standard
103,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.45,Standard
103,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.1,Standard
103,Llama2,18,Age_18,Age_18,Male,PE,2b,0,0.1,Standard
104,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,0.55,Standard
104,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,-999,Standard
104,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
104,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
105,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,0.9,Standard
105,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,40,Standard
105,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,30,Standard
105,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,50,Standard
106,Llama2,18,Age_18,Age_18,Female,BM,2a,0,0.5,Standard
106,Llama2,18,Age_18,Age_18,Female,BM,2a,0,0.5,Standard
106,Llama2,18,Age_18,Age_18,Female,BM,2a,0,50,Standard
106,Llama2,18,Age_18,Age_18,Female,BM,2a,0,0.5,Standard
107,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
107,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,1,5,Standard
107,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,1.05,Standard
107,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,0.5,Standard
108,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.1,Standard
108,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.45,Standard
108,Llama2,19,Age_19,Age_19,Female,PE,2b,0,65,Standard
108,Llama2,19,Age_19,Age_19,Female,PE,2b,0,0.5,Standard
109,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,1.45,Standard
109,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,0.4,Standard
109,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,1,Standard
109,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,1.45,Standard
110,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.1,Standard
110,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
110,Llama2,19,Age_19,Age_19,Male,PE,1a,0,1.65,Standard
110,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
111,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.5,Standard
111,Llama2,19,Age_19,Age_19,Female,BM,2a,0,1.35,Standard
111,Llama2,19,Age_19,Age_19,Female,BM,2a,0,75,Standard
111,Llama2,19,Age_19,Age_19,Female,BM,2a,1,0.45,Standard
112,Llama2,19,Age_19,Age_19,Male,PE,2b,0,-999,Standard
112,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.1,Standard
112,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.5,Standard
112,Llama2,19,Age_19,Age_19,Male,PE,2b,0,-999,Standard
113,Llama2,18,Age_18,Age_18,Female,PE,2b,1,5,Standard
113,Llama2,18,Age_18,Age_18,Female,PE,2b,0,0.1,Standard
113,Llama2,18,Age_18,Age_18,Female,PE,2b,0,55,Standard
113,Llama2,18,Age_18,Age_18,Female,PE,2b,0,40,Standard
114,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,40,Standard
114,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,1,Standard
114,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,60,Standard
114,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,40,Standard
115,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.5,Standard
115,Llama2,19,Age_19,Age_19,Male,PE,1a,0,25,Standard
115,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.5,Standard
115,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
116,Llama2,19,Age_19,Age_19,Female,BM,2a,0,50,Standard
116,Llama2,19,Age_19,Age_19,Female,BM,2a,0,0.5,Standard
116,Llama2,19,Age_19,Age_19,Female,BM,2a,0,2,Standard
116,Llama2,19,Age_19,Age_19,Female,BM,2a,0,1,Standard
117,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0,Standard
117,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.9,Standard
117,Llama2,19,Age_19,Age_19,Male,BM,1b,0,40,Standard
117,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.36,Standard
118,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,0.55,Standard
118,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
118,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,1,5,Standard
118,Llama2,20,Age_20_21,Age_20_22,Male,PE,1a,0,0.55,Standard
119,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,60,Standard
119,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,0.4,Standard
119,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,10,Standard
119,Llama2,20,Age_20_21,Age_20_22,Female,PE,2b,0,50,Standard
120,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
120,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.75,Standard
120,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
120,Llama2,19,Age_19,Age_19,Male,BM,2a,0,1.45,Standard
121,Llama2,18,Age_18,Age_18,Female,PE,1a,0,0.5,Standard
121,Llama2,18,Age_18,Age_18,Female,PE,1a,0,0.55,Standard
121,Llama2,18,Age_18,Age_18,Female,PE,1a,0,60,Standard
121,Llama2,18,Age_18,Age_18,Female,PE,1a,1,5,Standard
122,Llama2,19,Age_19,Age_19,Male,BM,2a,0,1,Standard
122,Llama2,19,Age_19,Age_19,Male,BM,2a,0,50,Standard
122,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.5,Standard
122,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0.35,Standard
123,Llama2,19,Age_19,Age_19,Female,BM,1b,0,-999,Standard
123,Llama2,19,Age_19,Age_19,Female,BM,1b,0,0.5,Standard
123,Llama2,19,Age_19,Age_19,Female,BM,1b,0,50,Standard
123,Llama2,19,Age_19,Age_19,Female,BM,1b,0,0.4,Standard
124,Llama2,19,Age_19,Age_19,Male,PE,2b,0,10,Standard
124,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.6,Standard
124,Llama2,19,Age_19,Age_19,Male,PE,2b,0,60,Standard
124,Llama2,19,Age_19,Age_19,Male,PE,2b,0,0.4,Standard
125,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,1,Standard
125,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,40,Standard
125,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,50,Standard
125,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,1.45,Standard
126,Llama2,18,Age_18,Age_18,Male,BM,2a,0,0.5,Standard
126,Llama2,18,Age_18,Age_18,Male,BM,2a,0,50,Standard
126,Llama2,18,Age_18,Age_18,Male,BM,2a,0,50,Standard
126,Llama2,18,Age_18,Age_18,Male,BM,2a,0,70,Standard
127,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
127,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
127,Llama2,19,Age_19,Age_19,Male,PE,1a,1,5,Standard
127,Llama2,19,Age_19,Age_19,Male,PE,1a,0,0.55,Standard
128,Llama2,18,Age_18,Age_18,Male,PE,1a,0,-999,Standard
128,Llama2,18,Age_18,Age_18,Male,PE,1a,0,0.65,Standard
128,Llama2,18,Age_18,Age_18,Male,PE,1a,0,25,Standard
128,Llama2,18,Age_18,Age_18,Male,PE,1a,1,5,Standard
129,Llama2,32,Age_29_33,Age_30_35,Female,BM,2a,0,1.45,Standard
129,Llama2,32,Age_29_33,Age_30_35,Female,BM,2a,0,1.5,Standard
129,Llama2,32,Age_29_33,Age_30_35,Female,BM,2a,0,50,Standard
129,Llama2,32,Age_29_33,Age_30_35,Female,BM,2a,0,1,Standard
130,Llama2,44,Age_42_65,Age_41_65,Male,PE,1a,0,0.95,Standard
130,Llama2,44,Age_42_65,Age_41_65,Male,PE,1a,0,1.5,Standard
130,Llama2,44,Age_42_65,Age_41_65,Male,PE,1a,1,5,Standard
130,Llama2,44,Age_42_65,Age_41_65,Male,PE,1a,1,5,Standard
131,Llama2,27,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
131,Llama2,27,Age_25_28,Age_25_29,Male,PE,1a,0,0.5,Standard
131,Llama2,27,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
131,Llama2,27,Age_25_28,Age_25_29,Male,PE,1a,0,0.5,Standard
132,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,0,-999,Standard
132,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,1,5,Standard
132,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,0,0.5,Standard
132,Llama2,33,Age_29_33,Age_30_35,Male,PE,1a,0,0.1,Standard
133,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,0,0.5,Standard
133,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,1,5,Standard
133,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,1,5,Standard
133,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,0,20,Standard
134,Llama2,37,Age_34_41,Age_36_40,Male,BM,1b,0,9,Standard
134,Llama2,37,Age_34_41,Age_36_40,Male,BM,1b,1,0.45,Standard
134,Llama2,37,Age_34_41,Age_36_40,Male,BM,1b,1,0.45,Standard
134,Llama2,37,Age_34_41,Age_36_40,Male,BM,1b,1,0.1,Standard
135,Llama2,23,Age_22_24,Age_23_24,Male,BM,1b,0,1,Standard
135,Llama2,23,Age_22_24,Age_23_24,Male,BM,1b,0,40,Standard
135,Llama2,23,Age_22_24,Age_23_24,Male,BM,1b,0,50,Standard
135,Llama2,23,Age_22_24,Age_23_24,Male,BM,1b,0,0.6,Standard
136,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,0,0.4,Standard
136,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,0.05,Standard
136,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,0,10,Standard
136,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,0,30,Standard
137,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,1,5,Standard
137,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,0,20,Standard
137,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,0,0.1,Standard
137,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,0,0.1,Standard
138,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,0,60,Standard
138,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,0,50,Standard
138,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,0,0.9,Standard
138,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,1,45,Standard
139,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.4,Standard
139,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.7,Standard
139,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,50,Standard
139,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,70,Standard
140,Llama2,34,Age_34_41,Age_30_35,Female,PE,1a,1,5,Standard
140,Llama2,34,Age_34_41,Age_30_35,Female,PE,1a,1,5,Standard
140,Llama2,34,Age_34_41,Age_30_35,Female,PE,1a,0,15,Standard
140,Llama2,34,Age_34_41,Age_30_35,Female,PE,1a,1,5,Standard
141,Llama2,37,Age_34_41,Age_36_40,Female,PE,1a,1,5,Standard
141,Llama2,37,Age_34_41,Age_36_40,Female,PE,1a,0,0.5,Standard
141,Llama2,37,Age_34_41,Age_36_40,Female,PE,1a,0,0.5,Standard
141,Llama2,37,Age_34_41,Age_36_40,Female,PE,1a,1,5,Standard
142,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,40,Standard
142,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,40,Standard
142,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,0.45,Standard
142,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,10,Standard
143,Llama2,31,Age_29_33,Age_30_35,Female,BM,2a,0,-999,Standard
143,Llama2,31,Age_29_33,Age_30_35,Female,BM,2a,0,0.65,Standard
143,Llama2,31,Age_29_33,Age_30_35,Female,BM,2a,1,0.45,Standard
143,Llama2,31,Age_29_33,Age_30_35,Female,BM,2a,0,0.5,Standard
144,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,0,0.55,Standard
144,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
144,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
144,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,5,Standard
145,Llama2,46,Age_42_65,Age_41_65,Male,BM,1b,0,0.9,Standard
145,Llama2,46,Age_42_65,Age_41_65,Male,BM,1b,0,0.8,Standard
145,Llama2,46,Age_42_65,Age_41_65,Male,BM,1b,0,50,Standard
145,Llama2,46,Age_42_65,Age_41_65,Male,BM,1b,0,0.8,Standard
146,Llama2,50,Age_42_65,Age_41_65,Female,PE,2b,1,0.05,Standard
146,Llama2,50,Age_42_65,Age_41_65,Female,PE,2b,0,10,Standard
146,Llama2,50,Age_42_65,Age_41_65,Female,PE,2b,0,0.6,Standard
146,Llama2,50,Age_42_65,Age_41_65,Female,PE,2b,0,30,Standard
147,Llama2,27,Age_25_28,Age_25_29,Female,PE,2b,0,0.5,Standard
147,Llama2,27,Age_25_28,Age_25_29,Female,PE,2b,0,1.2,Standard
147,Llama2,27,Age_25_28,Age_25_29,Female,PE,2b,0,10,Standard
147,Llama2,27,Age_25_28,Age_25_29,Female,PE,2b,0,45,Standard
148,Llama2,53,Age_42_65,Age_41_65,Female,PE,2b,1,0.05,Standard
148,Llama2,53,Age_42_65,Age_41_65,Female,PE,2b,0,0.1,Standard
148,Llama2,53,Age_42_65,Age_41_65,Female,PE,2b,0,50,Standard
148,Llama2,53,Age_42_65,Age_41_65,Female,PE,2b,0,60,Standard
149,Llama2,28,Age_25_28,Age_25_29,Male,PE,2b,0,10,Standard
149,Llama2,28,Age_25_28,Age_25_29,Male,PE,2b,0,1,Standard
149,Llama2,28,Age_25_28,Age_25_29,Male,PE,2b,0,0.5,Standard
149,Llama2,28,Age_25_28,Age_25_29,Male,PE,2b,0,0.1,Standard
150,Llama2,50,Age_42_65,Age_41_65,Female,BM,1b,0,70,Standard
150,Llama2,50,Age_42_65,Age_41_65,Female,BM,1b,0,30,Standard
150,Llama2,50,Age_42_65,Age_41_65,Female,BM,1b,0,0.49,Standard
150,Llama2,50,Age_42_65,Age_41_65,Female,BM,1b,0,30,Standard
151,Llama2,38,Age_34_41,Age_36_40,Male,BM,1b,1,45,Standard
151,Llama2,38,Age_34_41,Age_36_40,Male,BM,1b,1,45,Standard
151,Llama2,38,Age_34_41,Age_36_40,Male,BM,1b,1,45,Standard
151,Llama2,38,Age_34_41,Age_36_40,Male,BM,1b,1,0.45,Standard
152,Llama2,32,Age_29_33,Age_30_35,Male,PE,1a,1,5,Standard
152,Llama2,32,Age_29_33,Age_30_35,Male,PE,1a,0,50,Standard
152,Llama2,32,Age_29_33,Age_30_35,Male,PE,1a,0,60,Standard
